,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24
741,0,0,0,2,4,5,5,0,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,0,5,6,3,0,0,1,3,0,2,0,0,2,2,3,0,2,3,0,1,3,0,3,2,3,3,3,2,1,1
742,0,1,1,0,2,1,2,1,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,1,1,4,4,1,5,0,0,2,0,3,0,0,1,3,1,2,2,0,3,3,2,1,2,3,0,1,2,2,1,3,1
743,0,0,0,3,0,3,1,7,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,0,0,5,6,7,0,0,0,0,3,3,0,1,1,2,3,1,0,0,2,1,2,0,0,0,2,1,2,3,2,0
744,0,1,2,0,2,2,6,5,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,1,3,2,0,1,2,0,3,1,1,3,2,0,2,3,2,0,0,0,2,3,0,0,0
745,0,1,1,0,2,2,6,5,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,0,1,1,3,3,2,0,1,2,0,2,3,2,3,0,1,3,2,0,1,0,0,1,3
746,0,0,1,2,4,1,2,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,2,3,1,4,1,5,0,0,3,1,2,3,3,1,3,2,3,0,3,0,1,0,2,0,3,1,2,2,3,1,3,1
747,0,0,0,3,1,0,0,4,124,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,0,3,4,1,0,0,0,0,3,3,0,3,2,2,1,3,0,2,2,0,1,1,1,3,0,2,1,3,1,0,0
748,0,0,1,0,2,1,2,3,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,1,1,4,1,5,0,0,2,1,2,0,2,0,3,0,2,3,2,0,0,1,0,2,3,3,1,1,0,3,0,2
749,0,1,1,0,2,2,6,5,90,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,1,3,1,2,2,1,1,3,1,1,2,0,2,1,1,0,3,0,3,0,2,0,2,3
750,0,0,1,2,4,1,2,3,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,1,2,3,1,4,1,5,0,0,3,2,2,2,1,2,3,2,0,3,2,1,2,2,0,0,0,1,3,1,0,1,0,0
751,0,1,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,2,3,2,3,0,0,0,3,0,3,2,0,1,3,3,3,1,3,1,2,3,1,2,1,0,1,2,3,1,1,2
752,0,1,1,0,2,2,6,5,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,2,2,1,1,3,3,2,1,3,0,2,0,1,2,1,2,1,3,3,3,2,1,1,0
753,0,0,1,2,4,5,5,0,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,1,1,4,3,0,0,3,1,0,3,0,2,2,2,1,3,1,2,3,0,1,0,3,1,3,1,3,0,2,3
754,0,0,0,3,0,3,1,7,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,0,0,5,6,7,0,0,0,3,0,0,2,0,0,1,3,0,0,0,2,0,3,3,0,1,2,3,0,2,1,0
755,0,1,2,0,2,2,6,5,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,2,2,0,1,3,0,1,1,1,0,3,3,3,2,1,2,3,1,2,0,1,1,2,3
756,0,0,1,2,4,5,5,0,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,1,1,4,3,0,0,0,1,2,0,1,0,1,3,3,1,2,0,2,1,2,0,0,0,3,0,1,0,1,2
757,0,1,1,0,2,1,2,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,1,1,4,4,1,5,0,0,1,0,1,3,3,2,1,2,2,2,2,1,0,2,0,1,2,0,1,2,3,1,3,3
758,0,0,1,0,2,1,2,3,56,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,1,1,1,4,4,1,5,0,0,3,1,1,2,1,0,3,2,0,1,0,1,0,3,1,0,3,0,3,1,3,3,1,3
759,0,0,0,3,0,3,3,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,3,2,2,4,0,0,3,2,0,2,2,1,1,2,0,3,3,1,0,2,1,3,1,0,1,0,1,2,2,2
760,0,0,1,2,4,1,2,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,2,3,1,4,1,5,0,0,3,1,3,0,0,1,2,0,0,2,1,1,1,0,1,1,2,1,0,0,2,2,3,3
761,0,0,0,3,0,3,1,7,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,0,0,5,6,7,0,0,0,0,3,3,3,1,2,1,3,2,2,2,3,3,1,0,2,1,0,1,0,3,2,1
762,0,1,1,0,2,2,6,5,3,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,3,1,0,3,3,3,2,3,2,3,2,1,1,3,3,0,1,2,0,3,3,0,1,2
763,0,0,0,3,1,0,0,4,125,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,0,3,4,3,0,0,0,0,2,3,3,0,3,0,0,3,2,3,3,2,0,1,1,2,1,1,2,3,0,1,0
764,0,1,2,1,3,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,0,0,2,2,0,3,2,0,0,3,1,1,0,1,2,1,3,0,1,3,1,2,1,2,0,2,0,2,3,1,3,3,3
765,0,1,1,0,2,1,2,3,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,1,1,4,1,4,5,0,0,0,1,1,0,1,3,2,3,1,3,0,3,2,2,1,1,0,0,0,1,0,0,3,2
766,0,1,1,0,2,2,6,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,0,0,2,3,1,1,1,0,2,0,3,1,0,2,3,3,0,3,3,1,3,0,3,2
767,0,1,2,0,2,2,6,1,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,1,1,4,4,1,6,0,0,2,1,1,3,3,3,3,3,2,3,0,0,2,3,2,0,0,1,0,0,1,3,3,3
768,0,1,2,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,2,2,4,1,6,0,0,2,3,2,2,1,3,2,3,3,3,1,1,0,1,3,3,3,0,2,3,3,1,3,1
769,0,0,0,3,0,3,1,7,53,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,0,0,5,6,7,0,0,3,1,2,2,0,3,1,0,1,3,2,0,1,3,2,2,1,2,2,2,2,2,3,3
770,0,1,2,0,2,2,6,1,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,1,1,4,4,1,6,0,0,0,1,3,0,3,1,0,3,3,0,1,3,3,2,0,3,2,1,3,3,1,1,0,0
771,0,1,2,1,3,4,4,6,52,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,2,2,0,0,2,0,0,2,2,1,0,2,3,3,3,2,3,2,1,3,1,3,0,0,1,1,1,3,2,1,3
772,0,1,2,1,3,4,4,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,2,2,0,1,6,0,0,2,2,1,1,1,0,0,1,2,2,2,1,1,0,1,2,3,2,0,2,1,0,3,1
773,0,0,0,3,1,0,0,4,124,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,2,0,3,4,3,0,0,0,1,1,3,0,2,0,2,2,0,0,3,3,1,2,1,3,0,3,0,2,2,2,1,3
774,0,1,2,0,2,2,6,5,109,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,3,1,0,2,2,2,3,0,1,3,0,1,2,3,3,0,0,2,3,1,3,2,0,3
775,0,1,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,4,0,0,0,2,2,0,3,2,0,0,3,1,2,1,0,1,2,0,0,1,0,2,3,3,3,3,2,3,0,2,1,2,2,3
776,0,0,0,3,1,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,0,3,2,3,0,0,0,1,3,3,1,0,2,2,1,2,1,1,0,0,3,1,0,3,1,3,2,1,0,1,2
777,0,0,1,0,2,1,2,3,112,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,2,0,1,1,1,4,4,1,5,0,0,2,3,0,3,3,1,2,2,3,0,3,0,2,3,2,2,0,2,3,2,3,3,2,1
778,0,1,2,1,1,0,0,4,76,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,0,0,0,3,4,3,0,0,0,0,0,3,1,3,2,3,1,1,0,3,1,2,1,0,3,0,3,3,1,1,0,1,1
779,0,1,2,1,3,4,4,6,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,2,2,0,0,2,0,0,0,0,3,2,3,0,1,2,2,3,3,3,2,3,3,1,2,3,0,0,3,3,2,1
780,0,0,1,2,4,1,2,3,32,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,2,3,1,1,4,5,0,0,1,1,0,1,3,0,1,0,2,1,3,1,1,3,1,1,2,3,0,3,0,0,0,2
781,0,1,1,0,2,2,6,5,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,2,0,2,1,1,2,0,1,0,2,3,0,1,0,3,1,3,3,3,1,1,2,0,2
782,0,1,2,0,2,2,6,5,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,2,3,2,2,3,0,1,3,1,1,2,2,3,3,0,0,2,3,2,3,2,0,0,1
783,0,0,1,2,4,5,5,3,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,2,3,1,1,4,5,0,0,2,1,2,0,1,2,0,2,2,0,3,1,1,1,1,3,3,1,1,3,3,0,2,0
784,0,1,2,1,1,0,0,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,2,2,4,1,6,0,0,1,1,2,3,3,2,1,2,2,2,3,3,1,2,2,0,1,1,1,2,2,0,0,2
785,0,0,0,3,0,3,1,7,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,0,0,5,6,7,0,0,1,3,0,0,2,2,1,0,1,3,0,1,1,2,3,1,0,2,3,3,3,2,3,2
786,0,1,1,0,2,2,6,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,2,0,0,1,0,0,3,3,1,1,3,3,1,0,3,2,3,1,1,3,0,0,3,1
787,0,1,2,0,2,1,2,1,29,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,0,1,1,4,4,1,6,0,0,0,2,1,1,2,0,1,3,1,1,0,3,2,0,1,3,1,1,0,1,3,1,1,1
788,0,0,1,2,4,5,5,0,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,1,1,4,3,0,0,2,1,2,2,2,3,2,0,2,3,1,1,3,2,1,1,3,2,3,3,1,3,1,1
789,0,0,0,3,0,3,3,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,3,2,2,4,0,0,3,2,3,1,3,2,3,0,1,1,1,1,1,3,2,3,2,1,0,1,1,1,0,3
790,0,1,2,1,3,4,0,4,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,0,0,2,2,0,3,2,0,0,1,0,0,3,3,0,2,3,1,2,1,3,1,1,1,0,3,0,1,2,0,0,2,2
791,0,1,2,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,0,2,2,4,1,6,0,0,2,1,1,1,0,0,3,2,2,3,1,1,1,1,1,3,3,0,0,0,3,0,3,1
792,0,0,0,3,0,3,3,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,3,2,2,4,0,0,3,1,3,0,2,1,2,0,1,3,3,1,3,2,3,0,1,3,2,3,3,0,0,2
793,0,0,1,2,4,5,5,0,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,1,1,4,3,0,0,1,3,2,2,1,3,1,2,1,1,2,3,2,2,3,2,0,0,1,0,2,0,2,1
794,0,0,1,2,4,5,5,3,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,0,0,1,2,3,1,1,4,5,0,0,1,1,0,2,1,3,1,0,0,0,0,0,3,2,2,0,3,3,1,3,0,0,0,1
795,0,0,0,3,0,3,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,0,0,5,6,7,0,0,1,2,3,3,2,1,0,1,1,2,3,2,3,2,2,0,3,2,2,3,2,3,2,3
796,0,1,2,1,3,4,4,6,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,2,2,0,0,2,0,0,3,1,1,3,3,2,3,1,2,0,3,3,1,1,1,1,0,1,2,0,0,2,0,3
797,0,0,1,0,2,1,2,3,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,1,1,1,1,4,5,0,0,3,0,2,1,2,1,2,3,0,1,1,0,1,0,0,3,2,0,0,3,3,2,0,3
798,0,0,1,2,4,5,5,0,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,1,1,4,3,0,0,2,1,0,3,1,2,0,0,1,3,0,1,2,2,1,2,0,2,3,0,1,0,0,3
799,0,0,0,3,0,3,1,7,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,0,0,5,6,7,0,0,3,0,1,2,3,0,2,1,2,0,0,0,1,1,3,2,1,2,3,0,3,2,3,1
800,0,1,2,0,2,2,6,5,48,0,0,0,0,0,0,0,0,0,1,1,1,0,4,5,5,0,1,1,1,4,3,5,1,0,0,3,1,3,1,0,3,0,0,3,2,3,3,0,1,0,1,3,1,3,3,2,3,0,0
801,0,0,1,2,4,1,2,3,32,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,2,3,1,1,4,5,0,0,0,1,2,1,1,3,0,3,1,0,0,3,0,2,3,0,0,1,1,0,2,2,0,2
802,0,1,1,0,2,2,6,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,0,0,1,2,1,0,3,0,3,3,1,3,3,2,2,2,3,0,0,1,1,3,2,2
803,0,0,1,2,4,5,5,3,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,2,3,1,1,4,5,0,0,3,2,0,2,2,1,0,3,2,0,3,1,2,2,2,0,3,0,1,2,1,3,3,2
804,0,0,0,3,0,3,3,2,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,3,2,2,4,0,0,3,0,0,1,1,2,1,3,0,3,0,3,0,1,3,0,2,2,0,3,3,3,2,1
805,0,1,2,1,3,4,4,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,2,2,0,0,6,0,0,1,2,2,1,3,1,0,0,3,0,2,3,2,2,1,3,2,2,3,3,3,2,2,2
806,0,1,2,1,1,0,0,4,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,2,2,4,3,0,0,0,3,1,1,2,0,0,0,1,1,0,0,3,0,0,2,0,0,3,2,3,1,1,0,2
807,0,0,1,2,4,5,5,0,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,1,1,4,5,0,0,3,1,0,2,0,1,1,2,2,0,2,2,1,1,2,0,3,0,3,1,2,1,0,2
808,0,0,0,2,4,5,5,0,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,0,5,6,3,0,0,3,0,1,2,2,0,0,0,0,2,1,3,1,3,1,2,3,2,1,1,2,0,3,3
809,0,1,1,0,2,2,6,5,30,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,2,2,0,2,1,0,0,0,2,1,0,2,1,1,3,1,1,3,3,0,0,1,1,2
810,0,0,0,3,0,3,3,2,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,3,2,2,4,0,0,0,1,0,1,1,1,3,3,2,2,1,1,3,2,1,0,1,1,3,3,1,3,0,3
811,0,1,2,0,2,2,6,5,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,2,2,2,2,2,2,2,1,0,3,0,2,2,3,3,3,0,3,3,2,2,1,1,1
812,0,0,0,2,4,5,1,0,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,0,5,6,7,0,0,2,0,0,2,2,1,0,3,0,0,1,1,2,0,3,3,1,3,0,3,3,3,2,1
813,0,1,2,1,3,4,4,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,2,2,4,1,6,0,0,3,1,0,1,3,0,2,2,1,0,3,2,1,3,2,0,3,0,0,0,1,3,1,2
814,0,1,1,0,2,1,2,3,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,5,0,0,1,1,0,3,3,0,3,3,0,2,3,1,3,3,1,1,0,3,2,2,2,1,2,2
815,0,1,2,1,1,0,0,4,76,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,0,0,0,3,4,3,0,0,0,1,2,1,3,3,0,3,1,0,0,3,2,0,2,1,0,2,1,1,3,0,0,2,2
816,0,0,0,3,0,3,1,7,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,0,0,5,6,7,0,0,1,2,3,3,2,3,1,2,3,3,3,0,2,1,3,1,2,1,0,1,2,3,3,0
817,0,0,0,3,0,3,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,3,2,2,4,0,0,3,2,2,3,1,0,0,0,3,1,0,0,0,0,2,0,0,1,0,0,3,1,0,2
818,0,1,2,1,3,4,4,6,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,2,2,0,0,2,0,0,3,3,1,2,2,3,3,1,0,2,0,3,2,0,2,2,3,1,0,2,3,2,0,0
819,0,1,2,0,2,2,6,1,60,0,0,0,0,0,0,0,0,0,1,1,1,0,4,5,7,0,0,1,1,4,4,1,6,0,0,2,2,0,0,1,2,2,2,2,3,1,2,0,0,1,3,1,3,0,3,0,1,1,0
820,0,1,1,0,2,2,6,5,126,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,2,2,1,3,0,1,0,2,3,3,1,2,3,0,2,3,0,3,3,3,3,0,2,2
821,0,1,2,1,3,4,4,6,122,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,2,2,0,0,2,0,0,1,3,2,1,2,1,3,3,1,2,0,2,0,1,3,1,0,3,1,0,1,1,3,0
822,0,1,2,1,3,4,4,6,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,2,2,0,0,2,0,0,3,3,0,2,1,3,2,2,1,3,2,1,3,2,1,3,2,2,0,3,0,2,1,3
823,0,0,1,2,4,5,5,0,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,1,1,4,3,0,0,3,0,0,3,0,2,3,1,1,3,2,2,2,1,2,2,3,2,3,2,1,3,0,1
824,0,1,2,1,3,4,4,1,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,0,0,2,2,0,0,6,0,0,2,3,1,0,3,2,2,2,3,2,0,2,2,3,3,2,1,1,2,0,1,0,2,1
825,0,1,1,0,2,1,2,3,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,7,0,1,1,1,4,4,1,5,0,0,2,0,1,3,3,1,0,3,2,1,0,1,3,2,1,3,2,3,0,0,1,1,0,0
826,0,0,0,3,1,0,3,2,89,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,2,0,3,2,3,0,0,0,1,2,1,0,2,1,3,2,2,1,3,2,2,3,2,0,2,2,2,3,3,0,0,1
827,0,1,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,0,0,2,2,0,3,2,0,0,3,2,1,2,1,0,0,3,1,2,3,2,1,0,3,1,1,3,3,2,0,0,1,3
828,0,0,0,3,0,3,3,2,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,3,2,2,4,0,0,2,2,1,3,0,1,2,0,1,1,0,3,2,0,3,3,3,3,0,3,2,2,2,2
829,0,1,2,1,1,0,0,1,70,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,2,4,1,0,0,0,0,2,0,1,2,3,2,3,0,3,2,0,1,2,3,1,1,2,1,0,0,0,3,2
830,0,0,0,3,1,0,0,7,70,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,7,0,0,2,0,3,4,1,0,0,0,0,3,1,2,1,3,2,0,2,2,1,3,2,0,0,1,0,0,3,2,1,1,1,1
831,0,1,1,0,2,2,6,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,0,0,2,3,2,1,3,0,1,1,3,3,3,0,0,1,0,3,1,2,0,2,3,2
832,0,1,1,0,2,2,6,5,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,4,3,5,1,0,0,1,1,3,0,1,3,1,2,3,2,1,3,0,2,1,1,0,2,0,1,1,0,1,0
833,0,0,1,2,4,5,5,3,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,2,3,1,1,4,5,0,0,3,1,2,3,3,2,2,0,3,0,2,2,3,1,0,1,2,3,2,0,2,3,0,2
834,0,0,1,2,4,5,5,0,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,1,1,4,3,0,0,0,1,0,0,0,3,3,3,0,1,3,1,0,2,0,0,1,2,3,0,0,1,3,0
835,0,0,1,2,4,5,5,0,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,1,1,4,3,0,0,2,2,3,0,1,2,2,1,2,3,2,0,3,2,1,2,2,2,0,3,3,3,0,2
836,0,0,1,2,4,5,5,0,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,1,1,4,3,0,0,0,2,3,3,0,3,3,3,3,3,0,0,2,2,3,1,1,1,1,0,2,3,1,0
837,0,0,0,3,0,3,3,2,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,3,2,2,4,0,0,0,0,2,0,1,2,1,0,2,2,3,2,2,2,1,2,2,2,2,3,0,0,1,1
838,0,0,1,2,4,1,2,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,2,3,1,4,1,5,0,0,1,3,0,3,1,2,3,1,0,2,3,1,3,3,3,2,0,3,1,3,0,2,1,1
839,0,0,0,3,1,0,0,7,58,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,2,0,3,4,3,0,0,0,2,0,2,1,1,0,2,2,1,1,1,1,1,0,3,1,0,1,1,1,3,0,3,0
840,0,0,0,3,0,3,3,7,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,0,3,2,6,7,0,0,3,1,1,3,0,0,1,1,1,2,1,1,3,1,1,1,3,2,0,0,1,2,1,3
841,0,1,2,1,3,4,4,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,0,0,2,2,0,1,6,0,0,3,3,1,0,1,2,0,0,3,0,1,1,3,1,3,1,3,2,3,0,0,3,1,0
842,0,1,1,0,2,2,6,1,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,1,1,4,4,1,6,0,0,0,1,3,3,1,0,0,0,3,0,2,3,3,3,0,3,1,3,3,2,3,3,3,3
843,0,1,2,1,3,4,4,6,80,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,2,2,0,1,6,0,0,2,1,1,1,3,1,2,0,2,0,1,1,3,2,1,3,1,0,3,3,0,3,0,1
844,0,0,1,2,4,5,5,0,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,3,1,1,4,3,0,0,0,0,0,0,2,0,1,2,3,0,2,1,0,1,3,3,0,3,0,3,2,0,3,0
845,0,1,2,1,1,0,0,4,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,0,3,4,3,0,0,0,2,2,0,0,2,3,1,1,2,2,1,2,0,0,2,3,1,2,2,3,1,0,0,3
846,0,0,0,3,0,3,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,0,3,2,2,4,0,0,0,0,0,0,0,1,1,0,3,1,0,1,0,1,2,3,1,3,2,1,3,1,1,1
847,0,1,2,1,3,4,4,6,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,2,2,0,0,6,0,0,1,1,1,3,3,1,0,0,3,0,1,0,1,1,0,2,1,3,1,3,3,2,0,2
